1.000,0.400,1.000,1.000,0.000,0.500,0.250,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.800,0.750,0.250,1.000,0.000,0.250,0.632,0.600,0.250,0.750
1.000,0.400,0.000,0.000,0.000,0.250,0.250,0.250,1.000,0.000,0.333,0.000,0.333,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.750,0.750,1.000,0.027,0.219,0.474,0.400,0.000,0.250
0.000,0.400,0.000,0.000,0.000,1.000,0.500,0.000,0.500,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.250,0.500,0.750,0.080,0.438,0.632,0.650,0.000,0.000
1.000,0.800,0.000,0.000,1.000,1.000,0.750,0.500,0.750,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.000,0.000,0.160,0.344,0.579,0.550,0.000,0.000
1.000,0.600,0.000,1.000,0.000,0.500,0.250,1.000,1.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,0.250,0.750,0.750,0.107,0.469,0.737,0.700,0.000,0.250
0.000,0.400,0.000,0.000,0.000,0.500,0.500,0.500,0.500,0.333,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.600,0.750,0.000,0.250,0.000,0.312,0.474,0.000,0.000,0.000
0.000,0.600,0.000,1.000,0.000,1.000,0.750,0.500,1.000,0.333,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.600,0.000,0.250,0.250,0.280,0.531,0.947,0.900,0.000,0.500
1.000,0.600,0.000,1.000,0.000,1.000,0.750,0.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.800,0.500,0.250,0.500,0.027,0.250,0.421,0.400,0.000,0.000
1.000,0.600,1.000,1.000,0.000,0.750,0.500,1.000,1.000,0.000,0.000,0.667,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.500,0.250,0.500,0.013,0.406,0.632,0.600,0.000,0.000
0.000,0.400,0.000,1.000,0.000,0.750,0.750,1.000,1.000,0.000,0.000,0.667,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.600,0.250,0.500,0.750,0.053,0.312,0.474,0.450,0.000,0.000
0.000,0.600,0.000,1.000,0.000,0.500,0.500,0.750,0.500,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,0.500,0.000,0.281,0.526,0.000,0.000,0.000
1.000,0.600,1.000,0.000,1.000,0.750,1.000,1.000,1.000,0.000,0.333,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.250,1.000,0.000,0.173,0.531,0.895,0.850,0.500,0.750
1.000,0.400,0.000,1.000,0.000,0.750,0.250,0.500,1.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.750,0.750,1.000,0.027,0.281,0.474,0.500,0.500,0.750
0.000,0.600,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.333,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.750,0.750,0.107,0.375,0.526,0.550,0.250,0.250
1.000,0.600,0.000,1.000,0.000,1.000,0.500,0.250,1.000,0.333,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.750,1.000,1.000,0.133,0.312,0.474,0.500,0.000,0.500
0.000,0.600,1.000,1.000,0.000,0.500,0.250,1.000,1.000,0.000,0.333,0.333,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.800,0.500,1.000,0.500,0.000,0.188,0.000,0.000,0.000,0.250
0.000,0.800,0.000,1.000,0.000,0.750,0.750,1.000,0.500,0.667,0.000,0.333,0.667,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,1.000,1.000,0.200,0.281,0.474,0.450,0.500,0.500
0.000,0.600,0.000,1.000,0.000,0.500,0.750,1.000,0.500,0.333,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,1.000,1.000,0.250,0.053,0.469,0.737,0.700,0.000,0.500
0.000,0.600,0.000,0.000,0.000,0.250,0.250,1.000,1.000,0.000,0.333,0.333,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.800,0.750,0.500,0.500,0.027,0.344,0.579,0.550,0.000,0.000
1.000,0.400,1.000,1.000,0.000,0.250,0.500,0.750,0.750,0.000,0.000,0.333,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.600,1.000,0.250,0.000,0.027,0.469,0.737,0.700,0.250,0.250
0.000,0.400,0.000,1.000,0.000,0.500,1.000,0.750,0.250,0.000,0.333,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,0.000,0.027,0.312,0.526,0.500,0.000,0.000
0.000,0.400,0.000,0.000,0.000,0.500,0.500,0.500,1.000,0.000,0.333,0.333,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.750,0.750,1.000,0.080,0.375,0.632,0.600,0.250,0.500
0.000,0.600,1.000,1.000,1.000,0.750,0.500,1.000,0.500,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.800,0.000,0.000,1.000,1.000,0.312,0.474,0.450,0.000,0.000
1.000,0.600,0.000,1.000,0.000,1.000,1.000,0.000,0.500,0.000,0.333,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.600,0.250,0.750,0.500,0.293,0.281,0.474,0.450,0.000,0.750
0.000,0.600,0.000,1.000,0.000,1.000,1.000,0.250,0.250,0.333,0.000,0.333,0.333,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.400,0.750,0.750,0.750,0.200,0.281,0.421,0.400,0.000,0.000
1.000,0.600,0.000,0.000,0.000,1.000,0.750,0.000,0.500,0.000,0.333,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.800,0.250,0.500,0.000,0.107,0.312,0.579,0.500,0.000,0.250
1.000,0.400,0.000,0.000,1.000,1.000,0.250,0.500,1.000,0.000,0.333,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.800,1.000,0.750,1.000,0.400,0.250,0.421,0.400,0.250,0.750
1.000,0.400,0.000,0.000,1.000,0.750,0.500,0.000,0.500,0.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,0.750,0.500,0.253,0.344,0.474,0.500,0.500,0.750
0.000,0.600,1.000,0.000,0.000,0.250,0.250,0.750,1.000,0.000,0.333,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.250,0.250,0.500,0.013,0.375,0.632,0.600,0.000,0.000
0.000,0.600,0.000,1.000,0.000,0.250,0.250,1.000,1.000,0.000,0.333,0.333,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.750,0.750,0.053,0.250,0.474,0.500,0.000,0.000
0.000,0.400,0.000,1.000,0.000,0.500,0.500,1.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.750,1.000,1.000,0.053,0.312,0.474,0.550,0.000,0.250
1.000,0.400,0.000,1.000,0.000,0.250,0.250,1.000,1.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.800,0.500,0.500,0.750,0.027,0.375,0.526,0.550,0.000,0.250
0.000,0.600,0.000,1.000,0.000,0.500,0.500,0.750,0.750,0.000,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.250,0.067,0.562,0.947,0.950,0.000,0.250
0.000,0.400,0.000,1.000,0.000,0.250,0.250,0.500,0.000,0.000,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.500,0.080,0.406,0.632,0.600,0.000,0.000
1.000,0.600,0.000,1.000,0.000,0.500,0.250,0.500,0.500,0.000,0.000,0.667,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.800,0.250,0.750,0.250,0.080,0.469,0.737,0.700,0.000,0.500
1.000,0.600,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.500,0.250,0.120,0.469,0.684,0.750,0.000,0.000
1.000,0.600,0.000,1.000,0.000,1.000,0.500,0.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.250,1.000,0.147,0.375,0.579,0.550,0.000,0.750
0.000,0.400,0.000,1.000,0.000,1.000,0.750,0.250,0.500,0.000,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.250,0.250,0.500,0.000,0.469,0.789,0.750,0.000,0.250
0.000,0.600,0.000,0.000,0.000,0.500,0.250,0.500,0.750,0.000,0.000,0.333,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.750,0.500,1.000,0.160,0.375,0.632,0.650,0.000,0.000
0.000,0.400,1.000,0.000,0.000,0.750,0.250,0.500,1.000,0.000,0.333,1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.600,0.000,0.250,0.500,0.080,0.562,0.947,0.900,0.000,0.000
1.000,0.600,1.000,0.000,0.000,0.750,0.500,0.500,1.000,0.000,0.333,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.250,0.750,0.107,0.438,0.684,0.700,0.000,0.000
1.000,0.400,0.000,1.000,0.000,0.750,0.750,0.250,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,0.500,1.000,0.053,0.438,0.632,0.550,0.000,0.500
0.000,0.800,0.000,1.000,0.000,1.000,1.000,0.250,1.000,0.667,0.333,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.400,0.500,0.750,0.250,0.000,0.312,0.474,0.000,0.250,0.500
0.000,0.600,0.000,0.000,0.000,1.000,0.750,1.000,1.000,0.667,0.333,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.750,1.000,0.250,0.133,0.312,0.421,0.400,0.000,0.250
0.000,0.600,0.000,1.000,0.000,1.000,0.750,1.000,1.000,0.333,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.500,0.000,0.438,0.684,0.700,0.000,0.000
1.000,0.600,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.200,0.750,0.250,0.000,0.067,0.500,0.789,0.800,0.250,0.250
0.000,0.600,0.000,0.000,1.000,1.000,1.000,0.250,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.250,0.750,0.750,0.187,0.375,0.526,0.550,0.000,0.000
1.000,0.400,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.800,0.000,0.000,1.000,0.000,0.344,0.579,0.500,0.250,0.250
0.000,0.400,0.000,1.000,0.000,1.000,0.500,1.000,1.000,0.000,0.333,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.500,0.000,0.469,0.632,0.700,0.000,0.000
0.000,0.400,0.000,1.000,0.000,0.750,0.500,0.250,0.250,0.333,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.250,0.250,1.000,0.000,0.531,0.895,0.900,0.000,0.250
1.000,0.800,0.000,1.000,0.000,0.750,0.750,1.000,1.000,0.667,0.000,0.333,0.333,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.750,0.750,0.500,0.267,0.469,0.737,0.650,0.000,0.000
0.000,0.600,0.000,1.000,0.000,0.500,1.000,0.500,0.750,0.667,0.000,0.333,0.333,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.750,0.500,0.500,0.107,0.438,0.632,0.600,0.000,0.000
1.000,1.000,0.000,1.000,1.000,0.750,0.500,0.500,1.000,0.667,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.500,1.000,0.000,0.531,0.947,0.900,0.000,0.000
1.000,0.800,0.000,1.000,0.000,1.000,1.000,0.000,0.500,0.667,0.333,0.000,0.333,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.500,0.750,0.750,0.507,0.250,0.474,0.400,0.000,0.000
1.000,0.800,1.000,1.000,0.000,0.750,0.750,1.000,0.500,0.333,0.000,0.333,0.333,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.800,1.000,0.500,1.000,0.000,0.469,0.632,0.600,0.000,0.250
0.000,0.800,0.000,0.000,0.000,0.250,0.250,0.750,1.000,0.667,0.000,0.333,0.333,1.000,1.000,1.000,0.000,1.000,1.000,0.000,0.800,0.750,0.500,0.500,0.240,0.375,0.526,0.500,0.000,0.500
0.000,0.800,0.000,0.000,0.000,0.250,0.500,0.500,0.500,0.667,0.000,0.333,0.333,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.800,0.250,0.750,0.500,0.000,0.281,0.474,0.000,0.250,0.250
0.000,0.800,0.000,1.000,0.000,0.500,0.250,0.750,1.000,0.667,0.667,0.333,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.600,0.750,0.000,0.250,0.267,0.438,0.632,0.650,0.000,0.000
1.000,0.800,0.000,1.000,0.000,0.250,0.500,1.000,0.500,0.667,0.000,0.333,0.333,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.800,1.000,0.250,0.750,0.040,0.406,0.579,0.550,0.250,0.250
0.000,0.800,0.000,0.000,0.000,0.750,0.500,0.500,1.000,0.667,0.333,0.333,0.333,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.800,0.250,0.250,0.000,0.293,0.406,0.526,0.550,0.000,0.250
0.000,0.800,0.000,1.000,0.000,0.250,0.250,0.750,0.250,0.667,0.000,0.667,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.800,0.000,0.250,0.500,0.187,0.469,0.684,0.650,0.000,0.000
0.000,0.800,1.000,1.000,0.000,0.500,0.750,1.000,1.000,0.667,0.000,0.667,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.800,0.000,0.250,0.500,0.533,0.406,0.579,0.550,0.000,0.000
0.000,0.600,0.000,1.000,0.000,0.500,0.250,0.500,1.000,0.000,0.333,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.500,0.500,0.000,0.000,0.250,0.421,0.000,0.000,0.250
0.000,0.600,0.000,1.000,0.000,1.000,0.750,1.000,1.000,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.750,1.000,0.120,0.281,0.526,0.450,0.000,0.000
0.000,0.400,1.000,1.000,0.000,0.750,1.000,0.750,0.500,0.333,0.000,0.667,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.800,0.500,0.750,1.000,0.000,0.344,0.579,0.500,0.250,1.000
0.000,0.600,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,0.750,1.000,0.027,0.344,0.579,0.550,0.500,0.500
0.000,0.400,0.000,1.000,1.000,1.000,0.750,0.500,0.500,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.250,0.250,1.000,0.307,0.406,0.684,0.650,0.000,0.250
0.000,0.400,0.000,1.000,0.000,0.500,0.500,1.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.800,0.250,0.250,0.500,0.160,0.344,0.474,0.450,0.000,0.000
0.000,0.400,1.000,0.000,0.000,0.500,0.500,0.500,0.500,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.600,0.500,0.250,0.500,0.040,0.344,0.579,0.550,0.250,0.250
0.000,0.400,0.000,1.000,0.000,0.750,0.250,0.500,0.500,0.333,0.000,0.667,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.600,0.750,0.500,1.000,0.013,0.375,0.737,0.750,0.250,0.500
0.000,0.400,0.000,0.000,0.000,0.000,0.500,0.750,0.750,0.333,0.333,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.600,0.500,0.500,0.250,0.000,0.500,0.789,0.750,0.250,0.500
1.000,0.600,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.667,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.500,0.040,0.281,0.632,0.550,0.250,0.250
1.000,0.400,0.000,1.000,0.000,0.750,0.750,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.800,0.500,1.000,1.000,0.040,0.438,0.789,0.800,0.500,1.000
1.000,0.400,1.000,1.000,0.000,0.500,0.500,0.500,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,1.000,0.750,0.107,0.344,0.526,0.500,1.000,1.000
0.000,0.400,0.000,1.000,0.000,1.000,1.000,0.000,0.500,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.750,0.750,0.750,0.093,0.312,0.474,0.450,0.000,0.500
0.000,0.400,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.800,0.500,0.500,0.750,0.053,0.438,0.737,0.700,0.000,0.250
1.000,0.600,0.000,0.000,0.000,0.500,0.500,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,1.000,1.000,1.000,0.027,0.281,0.421,0.400,0.250,0.750
0.000,0.400,1.000,1.000,0.000,0.500,1.000,0.750,1.000,0.333,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.750,0.500,1.000,0.093,0.375,0.737,0.700,0.000,0.000
0.000,0.600,0.000,1.000,0.000,0.750,0.750,0.500,0.500,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,0.500,0.750,0.750,0.000,0.219,0.000,0.000,0.000,0.000
0.000,0.600,0.000,0.000,0.000,0.500,0.500,1.000,1.000,0.667,0.000,0.333,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.800,0.500,0.500,0.250,0.000,0.250,0.421,0.000,0.000,0.000
0.000,0.600,1.000,1.000,0.000,0.500,0.500,0.750,1.000,0.000,0.333,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.800,0.750,0.750,0.750,0.000,0.312,0.474,0.000,0.000,0.000
0.000,0.400,0.000,1.000,0.000,0.750,1.000,0.500,1.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,1.000,1.000,0.213,0.500,0.789,0.750,0.000,0.500
0.000,0.800,1.000,1.000,1.000,0.750,0.250,0.500,0.750,0.667,0.000,0.667,0.333,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.750,0.500,1.000,0.160,0.438,0.684,0.650,0.000,0.250
0.000,0.400,0.000,1.000,0.000,0.750,0.500,1.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.500,0.250,0.250,0.000,0.219,0.421,0.000,0.250,0.500
0.000,0.600,0.000,0.000,0.000,0.750,0.750,0.500,0.500,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.500,0.500,0.000,0.093,0.500,0.789,0.850,0.000,0.000
0.000,0.400,1.000,1.000,1.000,0.750,0.500,1.000,1.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.250,0.053,0.281,0.526,0.500,0.250,0.500
0.000,0.800,0.000,1.000,0.000,0.500,0.250,0.500,0.500,0.667,0.000,0.667,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.750,0.500,0.053,0.344,0.632,0.550,0.000,0.500
1.000,0.600,0.000,1.000,0.000,1.000,1.000,0.000,0.500,0.333,0.000,0.333,0.333,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.250,0.000,0.312,0.526,0.000,0.250,0.250
1.000,0.600,0.000,0.000,0.000,0.750,1.000,0.500,1.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,1.000,0.147,0.500,0.789,0.750,0.000,0.500
0.000,0.400,0.000,1.000,1.000,0.500,0.500,0.750,0.750,0.333,0.000,0.333,0.333,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.600,0.500,0.000,0.750,0.000,0.281,0.421,0.000,0.000,0.250
0.000,0.600,0.000,1.000,0.000,0.500,0.750,0.750,1.000,0.000,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,0.500,0.053,0.344,0.526,0.500,0.000,0.250
0.000,0.600,0.000,1.000,0.000,0.750,0.500,1.000,0.500,0.000,0.000,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.750,0.500,0.000,0.093,0.406,0.684,0.700,0.250,0.500
1.000,0.600,1.000,1.000,0.000,1.000,0.750,0.000,0.500,0.000,0.000,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.500,0.250,0.750,0.120,0.500,0.789,0.800,0.000,0.250
1.000,0.600,0.000,1.000,0.000,1.000,0.750,0.000,1.000,0.000,0.000,0.667,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.750,1.000,1.000,0.000,0.312,0.526,0.450,0.250,0.500
0.000,0.400,0.000,1.000,0.000,1.000,0.750,0.250,1.000,0.000,0.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.750,0.500,0.750,0.000,0.406,0.789,0.750,0.000,0.500
1.000,0.600,1.000,1.000,0.000,0.750,0.500,1.000,1.000,0.000,0.333,0.000,0.333,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.400,1.000,1.000,1.000,0.133,0.344,0.684,0.650,1.000,1.000
1.000,0.800,1.000,1.000,0.000,0.250,0.250,1.000,0.500,0.667,0.667,0.333,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.750,0.750,0.250,0.107,0.250,0.368,0.400,0.500,0.500
1.000,0.400,0.000,1.000,0.000,0.750,0.750,0.250,1.000,0.000,0.333,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,1.000,0.750,0.500,0.027,0.406,0.684,0.650,0.250,0.500
1.000,0.600,0.000,0.000,0.000,0.250,0.750,0.750,0.500,0.000,0.000,0.000,0.333,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.800,0.500,0.500,0.500,0.093,0.250,0.368,0.400,0.250,0.500
1.000,0.800,1.000,1.000,0.000,0.250,0.250,1.000,1.000,0.667,0.667,0.000,0.333,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.800,0.750,0.750,1.000,0.053,0.250,0.421,0.400,0.500,0.500
1.000,0.400,1.000,1.000,0.000,1.000,0.750,0.500,1.000,0.000,0.333,0.333,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.800,1.000,1.000,0.250,0.053,0.406,0.579,0.550,0.000,0.500
0.000,0.600,0.000,1.000,0.000,0.750,0.750,0.500,0.500,0.333,0.000,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.500,0.750,1.000,0.000,0.312,0.474,0.450,0.000,0.000
0.000,0.400,1.000,1.000,0.000,1.000,1.000,0.000,0.500,0.333,0.333,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.500,0.500,1.000,0.053,0.375,0.684,0.650,0.000,0.250
0.000,0.400,0.000,0.000,1.000,0.750,0.500,0.500,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.200,0.250,0.500,1.000,0.027,0.375,0.632,0.550,0.000,0.250
1.000,0.600,0.000,0.000,0.000,0.250,0.250,1.000,0.500,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.600,0.500,0.250,0.500,0.053,0.312,0.526,0.500,0.000,0.250
0.000,0.600,0.000,0.000,0.000,0.250,0.250,0.750,0.500,0.333,0.333,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.500,0.250,0.750,0.000,0.562,0.842,0.800,0.000,0.000
0.000,0.600,1.000,0.000,1.000,0.250,1.000,0.750,1.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.800,0.500,0.750,1.000,0.000,0.406,0.684,0.650,0.000,0.750
1.000,0.600,1.000,0.000,0.000,0.250,0.250,0.750,1.000,0.000,0.333,0.333,0.333,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.800,0.750,0.500,1.000,0.027,0.406,0.632,0.600,0.250,0.500
0.000,0.600,0.000,1.000,0.000,0.750,0.750,0.500,0.500,0.000,0.333,0.333,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.800,0.500,0.250,0.500,0.000,0.344,0.579,0.500,0.000,0.500
0.000,0.400,0.000,0.000,0.000,1.000,1.000,0.750,0.750,0.000,0.000,0.333,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.400,0.500,0.750,0.000,0.000,0.500,0.789,0.750,0.000,0.000
0.000,0.400,1.000,1.000,0.000,0.250,0.500,1.000,0.500,0.333,0.333,0.333,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.600,0.250,0.250,0.500,0.000,0.375,0.579,0.600,0.000,0.250
1.000,0.600,1.000,1.000,0.000,0.250,0.750,0.750,1.000,0.000,0.333,0.333,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.600,0.500,0.750,0.500,0.053,0.312,0.526,0.500,0.250,0.750
1.000,0.600,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.000,0.333,0.667,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.800,0.250,0.250,1.000,0.000,0.406,0.684,0.650,0.250,0.250
0.000,0.400,1.000,1.000,0.000,0.250,0.250,1.000,0.500,0.000,0.667,0.000,0.333,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.250,0.000,0.000,0.000,0.219,0.316,0.000,0.000,0.250
0.000,0.600,0.000,1.000,0.000,0.500,0.750,0.750,0.500,0.333,0.333,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.250,0.500,0.750,0.000,0.344,0.526,0.500,0.000,0.250
0.000,0.600,1.000,1.000,0.000,1.000,1.000,1.000,0.000,0.333,0.667,0.333,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.600,0.250,0.250,1.000,0.133,0.438,0.632,0.550,0.750,0.250
